,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290442,2022-04-22 06:00:00,401546,80,80,199.0,65.8,6,22
1,291234,2022-04-22 06:00:00,402814,80,0,188.0,68.4,6,22
2,291235,2022-04-22 06:00:00,402815,80,0,188.0,68.4,6,22
3,291236,2022-04-22 06:00:00,402816,80,0,188.0,68.4,6,22
4,291237,2022-04-22 06:00:00,402817,80,20,112.0,66.6,6,22
5,291793,2022-04-22 06:00:00,404400,80,0,194.0,65.5,6,22
6,291892,2022-04-22 06:00:00,404885,80,100,158.0,70.4,6,22
7,291893,2022-04-22 06:00:00,404886,80,0,142.0,66.1,6,22
8,291896,2022-04-22 06:00:00,404889,80,0,122.0,64.3,6,22
9,291898,2022-04-22 06:00:00,404891,80,100,154.0,70.3,6,22
10,291899,2022-04-22 06:00:00,404892,80,100,173.0,68.5,6,22
11,291901,2022-04-22 06:00:00,404894,80,100,244.0,66.2,6,22
12,291903,2022-04-22 06:00:00,404896,80,0,125.0,59.5,6,22
13,291904,2022-04-22 06:00:00,404897,80,100,170.0,68.4,6,22
14,291905,2022-04-22 06:00:00,404898,80,100,180.0,67.8,6,22
15,291906,2022-04-22 06:00:00,404899,80,100,171.0,67.1,6,22
16,291908,2022-04-22 06:00:00,404906,80,0,201.0,65.4,6,22
17,291910,2022-04-22 06:00:00,404908,80,0,172.0,65.7,6,22
18,291912,2022-04-22 06:00:00,404910,80,20,169.0,64.8,6,22
19,291914,2022-04-22 06:00:00,404912,80,100,168.0,68.5,6,22
20,291916,2022-04-22 06:00:00,404914,80,0,229.0,63.5,6,22
21,291923,2022-04-22 06:00:00,404921,80,80,98.0,69.0,6,22
22,291925,2022-04-22 06:00:00,404923,80,0,192.0,61.0,6,22
23,293402,2022-04-22 06:00:00,420340,80,100,51.0,70.5,6,22
24,294465,2022-04-22 06:05:00,401546,80,80,206.0,65.8,6,22
25,295257,2022-04-22 06:05:00,402814,80,0,196.0,67.8,6,22
26,295258,2022-04-22 06:05:00,402815,80,0,196.0,67.8,6,22
27,295259,2022-04-22 06:05:00,402816,80,0,196.0,67.8,6,22
28,295260,2022-04-22 06:05:00,402817,80,20,141.0,66.7,6,22
29,295816,2022-04-22 06:05:00,404400,80,0,209.0,65.2,6,22
30,295915,2022-04-22 06:05:00,404885,80,100,144.0,70.6,6,22
31,295916,2022-04-22 06:05:00,404886,80,0,147.0,64.6,6,22
32,295919,2022-04-22 06:05:00,404889,80,0,115.0,64.2,6,22
33,295921,2022-04-22 06:05:00,404891,80,100,148.0,70.4,6,22
34,295922,2022-04-22 06:05:00,404892,80,100,179.0,68.6,6,22
35,295924,2022-04-22 06:05:00,404894,80,100,268.0,65.4,6,22
36,295926,2022-04-22 06:05:00,404896,80,0,132.0,58.9,6,22
37,295927,2022-04-22 06:05:00,404897,80,100,183.0,67.8,6,22
38,295928,2022-04-22 06:05:00,404898,80,100,188.0,67.9,6,22
39,295929,2022-04-22 06:05:00,404899,80,100,176.0,67.9,6,22
40,295931,2022-04-22 06:05:00,404906,80,0,206.0,65.6,6,22
41,295933,2022-04-22 06:05:00,404908,80,0,172.0,65.9,6,22
42,295935,2022-04-22 06:05:00,404910,80,20,171.0,64.8,6,22
43,295937,2022-04-22 06:05:00,404912,80,100,176.0,68.1,6,22
44,295939,2022-04-22 06:05:00,404914,80,0,237.0,63.5,6,22
45,295946,2022-04-22 06:05:00,404921,80,80,107.0,67.8,6,22
46,295948,2022-04-22 06:05:00,404923,80,0,202.0,61.0,6,22
47,297425,2022-04-22 06:05:00,420340,80,100,107.0,71.5,6,22
48,298488,2022-04-22 06:10:00,401546,80,80,243.0,67.8,6,22
49,299280,2022-04-22 06:10:00,402814,80,0,215.0,67.5,6,22
50,299281,2022-04-22 06:10:00,402815,80,0,215.0,67.5,6,22
51,299282,2022-04-22 06:10:00,402816,80,0,215.0,67.5,6,22
52,299283,2022-04-22 06:10:00,402817,80,20,168.0,66.0,6,22
53,299839,2022-04-22 06:10:00,404400,80,0,240.0,65.3,6,22
54,299938,2022-04-22 06:10:00,404885,80,100,185.0,70.2,6,22
55,299939,2022-04-22 06:10:00,404886,80,0,174.0,66.9,6,22
56,299942,2022-04-22 06:10:00,404889,80,0,120.0,64.9,6,22
57,299944,2022-04-22 06:10:00,404891,80,100,187.0,70.1,6,22
58,299945,2022-04-22 06:10:00,404892,80,100,205.0,69.4,6,22
59,299947,2022-04-22 06:10:00,404894,80,100,286.0,66.4,6,22
60,299949,2022-04-22 06:10:00,404896,80,0,169.0,59.7,6,22
61,299950,2022-04-22 06:10:00,404897,80,100,206.0,68.7,6,22
62,299951,2022-04-22 06:10:00,404898,80,100,219.0,68.5,6,22
63,299952,2022-04-22 06:10:00,404899,80,100,221.0,67.4,6,22
64,299954,2022-04-22 06:10:00,404906,80,0,241.0,65.3,6,22
65,299956,2022-04-22 06:10:00,404908,80,0,202.0,65.6,6,22
66,299958,2022-04-22 06:10:00,404910,80,20,187.0,65.2,6,22
67,299960,2022-04-22 06:10:00,404912,80,100,203.0,68.4,6,22
68,299962,2022-04-22 06:10:00,404914,80,0,273.0,63.9,6,22
69,299969,2022-04-22 06:10:00,404921,80,80,137.0,69.7,6,22
70,299971,2022-04-22 06:10:00,404923,80,0,231.0,60.9,6,22
71,301448,2022-04-22 06:10:00,420340,80,100,151.0,71.1,6,22
72,302511,2022-04-22 06:15:00,401546,80,80,135.0,68.0,6,22
73,303303,2022-04-22 06:15:00,402814,80,0,231.0,67.3,6,22
74,303304,2022-04-22 06:15:00,402815,80,0,231.0,67.3,6,22
75,303305,2022-04-22 06:15:00,402816,80,0,231.0,67.3,6,22
76,303306,2022-04-22 06:15:00,402817,80,20,120.0,65.4,6,22
77,303862,2022-04-22 06:15:00,404400,80,0,149.0,66.0,6,22
78,303961,2022-04-22 06:15:00,404885,80,100,206.0,68.4,6,22
79,303962,2022-04-22 06:15:00,404886,80,0,194.0,68.0,6,22
80,303965,2022-04-22 06:15:00,404889,80,0,164.0,65.8,6,22
81,303967,2022-04-22 06:15:00,404891,80,100,218.0,68.6,6,22
82,303968,2022-04-22 06:15:00,404892,80,100,257.0,66.9,6,22
83,303970,2022-04-22 06:15:00,404894,80,100,309.0,66.0,6,22
84,303972,2022-04-22 06:15:00,404896,80,0,172.0,61.0,6,22
85,303973,2022-04-22 06:15:00,404897,80,100,239.0,67.7,6,22
86,303974,2022-04-22 06:15:00,404898,80,100,242.0,67.3,6,22
87,303975,2022-04-22 06:15:00,404899,80,100,233.0,66.1,6,22
88,303977,2022-04-22 06:15:00,404906,80,0,266.0,63.8,6,22
89,303979,2022-04-22 06:15:00,404908,80,0,234.0,64.4,6,22
90,303981,2022-04-22 06:15:00,404910,80,20,224.0,64.4,6,22
91,303983,2022-04-22 06:15:00,404912,80,100,250.0,63.8,6,22
92,303985,2022-04-22 06:15:00,404914,80,0,279.0,63.7,6,22
93,303992,2022-04-22 06:15:00,404921,80,80,130.0,71.2,6,22
94,303994,2022-04-22 06:15:00,404923,80,0,247.0,59.7,6,22
95,305471,2022-04-22 06:15:00,420340,80,100,60.0,70.6,6,22
96,306534,2022-04-22 06:20:00,401546,80,80,64.0,67.5,6,22
97,307326,2022-04-22 06:20:00,402814,80,0,244.0,67.2,6,22
98,307327,2022-04-22 06:20:00,402815,80,0,244.0,67.2,6,22
99,307328,2022-04-22 06:20:00,402816,80,0,244.0,67.2,6,22
100,307329,2022-04-22 06:20:00,402817,80,20,234.0,64.7,6,22
101,307885,2022-04-22 06:20:00,404400,80,0,192.0,66.6,6,22
102,307984,2022-04-22 06:20:00,404885,80,100,266.0,66.6,6,22
103,307985,2022-04-22 06:20:00,404886,80,0,222.0,68.7,6,22
104,307988,2022-04-22 06:20:00,404889,80,0,180.0,67.5,6,22
105,307990,2022-04-22 06:20:00,404891,80,100,229.0,67.4,6,22
106,307991,2022-04-22 06:20:00,404892,80,100,261.0,64.0,6,22
107,307993,2022-04-22 06:20:00,404894,80,100,350.0,59.9,6,22
108,307995,2022-04-22 06:20:00,404896,80,0,214.0,62.3,6,22
109,307996,2022-04-22 06:20:00,404897,80,100,273.0,64.2,6,22
110,307997,2022-04-22 06:20:00,404898,80,100,269.0,63.5,6,22
111,307998,2022-04-22 06:20:00,404899,80,100,264.0,64.6,6,22
112,308000,2022-04-22 06:20:00,404906,80,0,300.0,62.5,6,22
113,308002,2022-04-22 06:20:00,404908,80,0,237.0,63.2,6,22
114,308004,2022-04-22 06:20:00,404910,80,20,228.0,62.9,6,22
115,308006,2022-04-22 06:20:00,404912,80,100,262.0,58.0,6,22
116,308008,2022-04-22 06:20:00,404914,80,0,314.0,60.5,6,22
117,308015,2022-04-22 06:20:00,404921,80,80,159.0,72.9,6,22
118,308017,2022-04-22 06:20:00,404923,80,0,309.0,58.0,6,22
119,309494,2022-04-22 06:20:00,420340,80,100,235.0,69.8,6,22
120,310557,2022-04-22 06:25:00,401546,80,80,65.0,65.8,6,22
121,311349,2022-04-22 06:25:00,402814,80,0,258.0,67.1,6,22
